,id,name,iata,icao,city,lat,lon,country,alt,size,timezone,countryId
1432,8358,Ganderkesee Airport,QCQ,EDWQ,Ganderkesee,53.036091,8.505381,Germany,94,895,"{'name': 'Europe/Berlin', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",83
1433,4255,Ganja International Airport,GNJ,UBBG,Ganja,40.737778,46.317501,Azerbaijan,1083,4570,"{'name': 'Asia/Baku', 'offset': 14400, 'offsetHours': '4:00', 'abbr': '+04', 'abbrName': None, 'isDst': False}",16
1434,1789,Ganzhou Huangjin Airport,KOW,ZSGZ,Ganzhou,25.851667,114.776665,China,148,16715,"{'name': 'Asia/Shanghai', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
1435,1145,Gao International Airport,GAQ,GAGO,Gao,16.24843,-0.00545,Mali,870,189,"{'name': 'Africa/Bamako', 'offset': None, 'offsetHours': '0:00', 'abbr': 'GMT', 'abbrName': 'Greenwich Mean Time', 'isDst': False}",135
1436,5948,Gap Tallard Airport,GAT,LFNA,Gap,44.455002,6.03778,France,1986,1492,"{'name': 'Europe/Paris', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",76
1437,6521,Garanhuns Airport,QGP,SNGN,Garanhuns,-8.83428,-36.4716,Brazil,2533,168,"{'name': 'America/Recife', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
1438,1155,Garden City Regional Airport,GCK,KGCK,Garden City,37.927521,-100.723999,United States,2890,30233,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
1439,4594,Garfield County Regional Airport,RIL,KRIL,Rifle,39.526268,-107.725487,United States,5520,32001,"{'name': 'America/Denver', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",236
1440,1146,Garissa Airport,GAS,HKGA,Garissa,-0.4635,39.648289,Kenya,475,260,"{'name': 'Africa/Nairobi', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",115
1441,1234,Garoua International Airport,GOU,FKKR,Garoua,9.335892,13.3701,Cameroon,794,181,"{'name': 'Africa/Douala', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'WAT', 'abbrName': 'West Africa Time', 'isDst': False}",39
1442,5968,Garowe Airport,GGR,HCMW,Garowe ,8.460833,48.572224,Somalia,1500,1163,"{'name': 'Africa/Mogadishu', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",204
1443,8384,Garze Gesar Airport,GZG,ZUGZ,Garze,31.7575,99.554169,China,13346,381,"{'name': 'Asia/Chongqing', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
1444,6324,Gasan Marinduque Airport,MRQ,RPUW,Gasan,13.361,121.825996,Philippines,32,101,"{'name': 'Asia/Manila', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'PST', 'abbrName': None, 'isDst': False}",174
1445,3986,Gaspe Airport,YGP,CYGP,Gaspe,48.775269,-64.4786,Canada,108,6028,"{'name': 'America/Montreal', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",40
1446,4038,Gatineau Ottawa Executive Airport,YND,CYND,Gatineau,45.52169,-75.563499,Canada,211,7921,"{'name': 'America/Montreal', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",40
1447,5389,Gavle Airport,GVX,ESSK,Gavle,60.5933,16.951401,Sweden,224,1610,"{'name': 'Europe/Stockholm', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",215
1448,1148,Gaya Airport,GAY,VEGY,Gaya,24.744301,84.951172,India,380,3446,"{'name': 'Asia/Kolkata', 'offset': 19800, 'offsetHours': '5:30', 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}",102
1449,1206,Gaylord Regional Airport,GLR,KGLR,Gaylord,45.009998,-84.699997,United States,1328,12880,"{'name': 'America/Detroit', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
1450,1302,Gaziantep Oguzeli Airport,GZT,LTAJ,Gaziantep,36.947182,37.47868,Turkey,2315,39532,"{'name': 'Europe/Istanbul', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",228
1451,1301,Gazipasa Airport,GZP,LTFG,Gazipasa,36.299,32.299999,Turkey,92,21947,"{'name': 'Europe/Istanbul', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",228
1452,1160,Gdansk Lech Walesa Airport,GDN,EPGD,Gdansk,54.37756,18.466221,Poland,489,149411,"{'name': 'Europe/Warsaw', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",176
1453,8345,Gdynia Kosakowo Airport,QPO,EPOK,Gdynia,54.579674,18.517136,Poland,143,328,"{'name': 'Europe/Warsaw', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",176
1454,1198,Geilenkirchen Air Base,GKE,ETNG,Geilenkirchen,50.960865,6.042386,Germany,268,1033,"{'name': 'Europe/Berlin', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",83
1455,1165,Gelendzhik Airport,GDZ,URKG,Gelendzhik,44.566666,38.016666,Russia,98,8036,"{'name': 'Europe/Moscow', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'MSK', 'abbrName': 'Moscow Standard Time', 'isDst': False}",182
1456,7494,Gelephu Airport,GLU,VQGP,Gelephu,26.88348,90.465965,Bhutan,984,37,"{'name': 'Asia/Thimphu', 'offset': 21600, 'offsetHours': '6:00', 'abbr': '+06', 'abbrName': None, 'isDst': False}",26
1457,951,Geneina Airport,EGN,HSCN,Geneina,13.48166,22.46722,Sudan,2650,652,"{'name': 'Africa/Khartoum', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CAT', 'abbrName': 'Central Africa Time', 'isDst': False}",211
1458,1171,General Santos International Airport,GES,RPMR,General Santos,6.058056,125.096107,Philippines,505,14334,"{'name': 'Asia/Manila', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'PST', 'abbrName': None, 'isDst': False}",174
1459,1277,Geneva International Airport,GVA,LSGG,Geneva,46.23806,6.10895,Switzerland,1411,635088,"{'name': 'Europe/Zurich', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",216
1460,1225,Genoa Cristoforo Colombo Airport,GOA,LIMJ,Genoa,44.41333,8.8375,Italy,13,47905,"{'name': 'Europe/Rome', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",109
1461,1249,George Airport,GRJ,FAGG,George,-34.005501,22.37888,South Africa,648,20893,"{'name': 'Africa/Johannesburg', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'SAST', 'abbrName': 'South Africa Standard Time', 'isDst': False}",205
1462,1182,George Town Exuma International Airport,GGT,MYEF,George Town,23.56263,-75.877899,Bahamas,9,21988,"{'name': 'America/Nassau', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",17
1463,1156,George Town Owen Roberts International Airport,GCM,MWCR,George Town,19.29277,-81.357697,Cayman Islands,8,50218,"{'name': 'America/Cayman', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",42
1464,1169,Georgetown Cheddi Jagan International Airport,GEO,SYCJ,Georgetown,6.498553,-58.254101,Guyana,95,19730,"{'name': 'America/Guyana', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': '-04', 'abbrName': None, 'isDst': False}",95
1465,5824,Georgetown County Airport,GGE,KGGE,Georgetown,33.311699,-79.319603,United States,39,8902,"{'name': 'America/New_York', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
1466,4527,Georgetown Delaware Coastal Airport,GED,KGED,Georgetown,38.688332,-75.357498,United States,50,31168,"{'name': 'America/New_York', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
1467,4624,Georgetown Eugene F. Correira International Airport,OGL,SYEC,Georgetown,6.807733,-58.105209,Guyana,7,44810,"{'name': 'America/Guyana', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': '-04', 'abbrName': None, 'isDst': False}",95
1468,8095,Georgetown Municipal Airport,QTG,KGTU,Georgetown,30.677477,-97.678467,United States,759,1109,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
1469,1172,Geraldton Airport,GET,YGEL,Geraldton,-28.796078,114.702049,Australia,121,25405,"{'name': 'Australia/Perth', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'AWST', 'abbrName': 'Australian Western Standard Time', 'isDst': False}",14
1470,3987,Geraldton Greenstone Regional Airport,YGQ,CYGQ,Geraldton,49.778332,-86.9394,Canada,1144,1193,"{'name': 'America/Toronto', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",40
1471,1183,Ghardaia Noumerate Airport,GHA,DAUG,Ghardaia,32.384102,3.794114,Algeria,1512,658,"{'name': 'Africa/Algiers', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",4
1472,1185,Ghat Airport,GHT,HLGT,Ghat,25.145559,10.14264,Libya,2296,60,"{'name': 'Africa/Tripoli', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'EET', 'abbrName': 'Eastern European Time', 'isDst': False}",125
1473,1187,Gibraltar Airport,GIB,LXGB,Gibraltar,36.151211,-5.34966,Gibraltar,15,15528,"{'name': 'Europe/Gibraltar', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",85
1474,5319,Giebelstadt Airport,GHF,EDQG,Giebelstadt,49.648056,9.966389,Germany,981,8810,"{'name': 'Europe/Berlin', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",83
1475,1191,Gilgit Airport,GIL,OPGT,Gilgit,35.918781,74.333641,Pakistan,4796,613,"{'name': 'Asia/Karachi', 'offset': 18000, 'offsetHours': '5:00', 'abbr': 'PKT', 'abbrName': 'Pakistan Standard Time', 'isDst': False}",167
1476,3991,Gillam Airport,YGX,CYGX,Gillam,56.358051,-94.708,Canada,5000,3183,"{'name': 'America/Winnipeg', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",40
1477,4737,Gillette Campbell County Airport,GCC,KGCC,Gillette,44.346355,-105.532684,United States,4363,18181,"{'name': 'America/Denver', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",236
1478,5002,Gillies Bay Airport,YGB,CYGB,Gillies Bay,49.700001,-124.533333,Canada,300,574,"{'name': 'America/Vancouver', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'PST', 'abbrName': 'Pacific Standard Time', 'isDst': False}",40
1479,7793,Ginbata Airport,GBW,YGIA,Ginbata,-22.5816,120.036255,Australia,1416,2498,"{'name': 'Australia/Perth', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'AWST', 'abbrName': 'Australian Western Standard Time', 'isDst': False}",14
1480,1251,Girona Costa Brava Airport,GRO,LEGE,Girona,41.900959,2.760547,Spain,468,41157,"{'name': 'Europe/Madrid', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",209
1481,1192,Gisborne Airport,GIS,NZGS,Gisborne,-38.6633,177.978302,New Zealand,15,24435,"{'name': 'Pacific/Auckland', 'offset': 46800, 'offsetHours': '13:00', 'abbr': 'NZDT', 'abbrName': 'New Zealand Daylight Time', 'isDst': True}",157
1482,7815,Giza Sphinx International Airport,SPX,HESX,Giza,30.109722,30.894444,Egypt,553,1168,"{'name': 'Africa/Cairo', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'EET', 'abbrName': 'Eastern European Time', 'isDst': False}",66
1483,1300,Gizo Nusatupe Airport,GZO,AGGN,Gizo,-8.09777,156.863602,Solomon Islands,13,913,"{'name': 'Pacific/Guadalcanal', 'offset': 39600, 'offsetHours': '11:00', 'abbr': '+11', 'abbrName': None, 'isDst': False}",203
1484,3996,Gjoa Haven Airport,YHK,CYHK,Gjoa Haven,68.635551,-95.849701,Canada,152,888,"{'name': 'America/Cambridge_Bay', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",40
1485,5168,Gjogur Airport,GJR,BIGJ,Gjogur,65.9953,-21.3269,Iceland,83,152,"{'name': 'Atlantic/Reykjavik', 'offset': None, 'offsetHours': '0:00', 'abbr': 'GMT', 'abbrName': 'Greenwich Mean Time', 'isDst': False}",101
1486,1208,Gladstone Airport,GLT,YGLA,Gladstone,-23.871469,151.223511,Australia,64,31364,"{'name': 'Australia/Brisbane', 'offset': 36000, 'offsetHours': '10:00', 'abbr': 'AEST', 'abbrName': 'Australian Eastern Standard Time', 'isDst': False}",14
1487,4415,Glasgow Airport,GGW,KGGW,Glasgow,48.212776,-106.615555,United States,2294,12291,"{'name': 'America/Denver', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",236
1488,1202,Glasgow International Airport,GLA,EGPF,Glasgow,55.871941,-4.43305,United Kingdom,26,282289,"{'name': 'Europe/London', 'offset': None, 'offsetHours': '0:00', 'abbr': 'GMT', 'abbrName': 'Greenwich Mean Time', 'isDst': False}",235
1489,2760,Glasgow Prestwick Airport,PIK,EGPK,Prestwick,55.509441,-4.58666,United Kingdom,65,34199,"{'name': 'Europe/London', 'offset': None, 'offsetHours': '0:00', 'abbr': 'GMT', 'abbrName': 'Greenwich Mean Time', 'isDst': False}",235
1490,5823,Glens Falls Floyd Bennett Memorial Airport,GFL,KGFL,Glens Falls,43.341202,-73.610298,United States,328,13225,"{'name': 'America/New_York', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
1491,1205,Gloucester Gloucestershire Airport,GLO,EGBJ,Gloucester,51.894161,-2.16722,United Kingdom,101,55718,"{'name': 'Europe/London', 'offset': None, 'offsetHours': '0:00', 'abbr': 'GMT', 'abbrName': 'Greenwich Mean Time', 'isDst': False}",235
1492,1228,Goa International Airport,GOI,VOGO,Goa,15.38083,73.831421,India,184,174909,"{'name': 'Asia/Kolkata', 'offset': 19800, 'offsetHours': '5:30', 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}",102
1493,1226,Goba Robe Airport,GOB,HAGB,Goba,7.119172,40.045189,Ethiopia,8034,130,"{'name': 'Africa/Addis_Ababa', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",71
1494,1158,Gode Airport,GDE,HAGO,Gode,5.935128,43.578568,Ethiopia,834,300,"{'name': 'Africa/Addis_Ababa', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",71
1495,4548,Gods Lake Narrows Airport,YGO,CYGO,Gods Lake Narrows,54.557701,-94.491173,Canada,621,542,"{'name': 'America/Winnipeg', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",40
1496,4473,Gods River Airport,ZGI,CZGI,Gods River,54.839142,-94.079651,Canada,598,260,"{'name': 'America/Winnipeg', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",40
1497,1296,Goiania Santa Genoveva Airport,GYN,SBGO,Goiania,-16.632,-49.2206,Brazil,2450,81862,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
1498,2617,Gold Coast Airport,OOL,YBCG,Gold Coast,-28.156067,153.502426,Australia,21,195936,"{'name': 'Australia/Brisbane', 'offset': 36000, 'offsetHours': '10:00', 'abbr': 'AEST', 'abbrName': 'Australian Eastern Standard Time', 'isDst': False}",14
1499,1267,Golden Triangle Regional Airport,GTR,KGTR,Golden Triangle,33.450329,-88.591301,United States,264,15860,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
1500,1203,Golfito Airport,GLF,MRGF,Golfito,8.653775,-83.180496,Costa Rica,49,1220,"{'name': 'America/Costa_Rica', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",53
1501,7287,Golmud Airport,GOQ,ZLGM,Golmud,36.4006,94.786102,China,9324,3457,"{'name': 'Asia/Shanghai', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
1502,7625,Golog Maqin Airport,GMQ,ZLGL,Golog,34.415833,100.311111,China,12427,1031,"{'name': 'Asia/Chongqing', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
1503,6237,Golovin Airport,GLV,PAGL,Golovin,64.550499,-163.007004,United States,59,1646,"{'name': 'America/Nome', 'offset': -32400, 'offsetHours': '-9:00', 'abbr': 'AKST', 'abbrName': 'Alaska Standard Time', 'isDst': False}",236
1504,1230,Goma International Airport,GOM,FZNA,Goma,-1.67081,29.238461,Democratic Republic Of The Congo,5089,3725,"{'name': 'Africa/Kigali', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CAT', 'abbrName': 'Central Africa Time', 'isDst': False}",60
1505,4848,Gombe Lawanti International Airport,GMO,DNGO,Gombe,10.298056,10.898889,Nigeria,1551,534,"{'name': 'Africa/Lagos', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'WAT', 'abbrName': 'West Africa Time', 'isDst': False}",160
1506,1212,Gomel Airport,GME,UMGG,Gomel,52.52702,31.016689,Belarus,471,1657,"{'name': 'Europe/Minsk', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",21
1507,1161,Gondar Airport,GDQ,HAGN,Gondar,12.5199,37.43404,Ethiopia,6541,1503,"{'name': 'Africa/Addis_Ababa', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",71
1508,8329,Gondia Airport,GDB,VAGD,Gondia,21.524944,80.288483,India,993,148,"{'name': 'Asia/Kolkata', 'offset': 19800, 'offsetHours': '5:30', 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}",102
1509,4564,Goodland Municipal Airport,GLD,KGLD,Goodland,39.370277,-101.699448,United States,3656,9819,"{'name': 'America/Denver', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",236
1510,4159,Goose Bay Airport,YYR,CYYR,Goose Bay,53.31916,-60.4258,Canada,160,31989,"{'name': 'America/Goose_Bay', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'AST', 'abbrName': 'Atlantic Standard Time', 'isDst': False}",40
1511,1231,Gorakhpur Airport,GOP,VEGK,Gorakhpur,26.739445,83.449448,India,259,13709,"{'name': 'Asia/Kolkata', 'offset': 19800, 'offsetHours': '5:30', 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}",102
1512,6174,Gorgan Airport,GBT,OING,Gorgan,36.909401,54.401299,Iran,-24,2533,"{'name': 'Asia/Tehran', 'offset': 12600, 'offsetHours': '3:30', 'abbr': '+0330', 'abbrName': None, 'isDst': False}",104
1513,1238,Gorna Oryahovitsa Airport,GOZ,LBGO,Gorna Oryahovitsa,43.15144,25.712879,Bulgaria,285,206,"{'name': 'Europe/Sofia', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'EET', 'abbrName': 'Eastern European Time', 'isDst': False}",35
1514,4839,Gorno-Altaysk Airport,RGK,UNBG,Gorno-Altaysk,51.969166,85.836388,Russia,959,6116,"{'name': 'Asia/Barnaul', 'offset': 25200, 'offsetHours': '7:00', 'abbr': '+07', 'abbrName': None, 'isDst': False}",182
1515,1197,Goroka Airport,GKA,AYGA,Goroka,-6.08168,145.3918,Papua New Guinea,5282,10505,"{'name': 'Pacific/Port_Moresby', 'offset': 36000, 'offsetHours': '10:00', 'abbr': '+10', 'abbrName': None, 'isDst': False}",171
1516,1266,Gorontalo Jalaluddin Airport,GTO,WAMG,Gorontalo,0.637119,122.8498,Indonesia,105,14480,"{'name': 'Asia/Makassar', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'WITA', 'abbrName': 'Central Indonesian Time', 'isDst': False}",103
1517,7345,Goshen Municipal Airport,GSH,KGSH,Goshen,41.52639,-85.794167,United States,827,17995,"{'name': 'America/Indiana/Indianapolis', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
1518,1261,Gothenburg City Airport,GSE,ESGP,Gothenburg,57.774719,11.87037,Sweden,59,22626,"{'name': 'Europe/Stockholm', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",215
1519,1233,Gothenburg Landvetter Airport,GOT,ESGG,Gothenburg,57.66283,12.27981,Sweden,506,217300,"{'name': 'Europe/Stockholm', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",215
1520,1235,Gove Airport,GOV,YPGV,Gove,-12.271392,136.82016,Australia,176,18662,"{'name': 'Australia/Darwin', 'offset': 34200, 'offsetHours': '9:30', 'abbr': 'ACST', 'abbrName': 'Australian Central Standard Time', 'isDst': False}",14
1521,4728,Governador Valadares Airport,GVR,SBGV,Governador Valadares,-18.896944,-41.986111,Brazil,561,5293,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
1522,1184,Governor's Harbour Airport,GHB,MYEM,Governor's Harbour,25.2847,-76.331001,Bahamas,27,11370,"{'name': 'America/Nassau', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",17
1523,1256,Graciosa Airport,GRW,LPGR,Graciosa,39.092159,-28.0298,Portugal,86,2229,"{'name': 'Atlantic/Azores', 'offset': -3600, 'offsetHours': '-1:00', 'abbr': '-01', 'abbrName': None, 'isDst': False}",177
1524,1176,Grafton Clarence Valley Regional Airport,GFN,YGFN,Grafton,-29.75,153.029999,Australia,110,9359,"{'name': 'Australia/Sydney', 'offset': 39600, 'offsetHours': '11:00', 'abbr': 'AEDT', 'abbrName': 'Australian Eastern Daylight Time', 'isDst': True}",14
1525,1998,Gran Canaria Airport,LPA,GCLP,Gran Canaria,27.931881,-15.3865,Spain,78,397692,"{'name': 'Atlantic/Canary', 'offset': None, 'offsetHours': '0:00', 'abbr': 'WET', 'abbrName': 'Western European Time', 'isDst': False}",209
1526,1257,Granada Federico Garcia Lorca Airport,GRX,LEGR,Granada,37.188728,-3.77735,Spain,1860,30669,"{'name': 'Europe/Madrid', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",209
1527,1157,Grand Canyon National Park Airport,GCN,KGCN,Grand Canyon,35.951942,-112.147499,United States,6609,43653,"{'name': 'America/Phoenix', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",236
1528,5586,Grand Canyon West Airport,GCW,K1G4,Grand Canyon West,35.990398,-113.816002,United States,4825,4389,"{'name': 'America/Phoenix', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",236
1529,1175,Grand Forks International Airport,GFK,KGFK,Grand Forks,47.949249,-97.176102,United States,844,295369,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
1530,1248,Grand Island Central Nebraska Regional Airport,GRI,KGRI,Grand Island,40.967541,-98.309601,United States,1847,20275,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
1531,1196,Grand Junction Regional Airport,GJT,KGJT,Grand Junction,39.12241,-108.526001,United States,4858,85103,"{'name': 'America/Denver', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",236
1532,4941,Grand Marais Cook County Airport,GRM,KCKC,Grand Marais,47.838333,-90.383057,United States,1798,907,"{'name': 'America/Detroit', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
1533,1253,Grand Rapids Gerald R. Ford International Airport,GRR,KGRR,Grand Rapids,42.880829,-85.522797,United States,794,226022,"{'name': 'America/Detroit', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
1534,4329,Grand Rapids Itsaca County Airport,GPZ,KGPZ,Grand Rapids,47.214443,-93.511108,United States,1297,5505,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
1535,1162,Grand Turk International Airport,GDT,MBJT,Grand Turk Island,21.44453,-71.142303,Turks And Caicos Islands,11,4516,"{'name': 'America/Grand_Turk', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",230
1536,4077,Grande Prairie Airport,YQU,CYQU,Grande Prairie,55.179722,-118.885002,Canada,2195,52618,"{'name': 'America/Edmonton', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",40
1537,5957,Granville Airport,GFR,LFRF,Granville,48.883099,-1.56417,France,45,325,"{'name': 'Europe/Paris', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",76
1538,7867,Grayling Airport,KGX,PAGX,Grayling,62.895279,-160.0625,United States,99,1043,"{'name': 'America/Anchorage', 'offset': -32400, 'offsetHours': '-9:00', 'abbr': 'AKST', 'abbrName': 'Alaska Standard Time', 'isDst': False}",236
